1577,"DW 2.0: The Architecture for the Next Generation of Data Warehousing by Inmon, William H. Published by Morgan Kaufmann 1st edition Paperback",,0,,,,Morgan Kaufmann,,English,,
1578,"By Ronald G. Drozdenko Optimal Database Marketing: Strategy, Development, and Data Mining ",Ronald G. Drozdenko;,2,4,10,,"SAGE Publications, Inc",,,,
1579,Murach's Visual Basic 2010,Anne Boehm;,10,9,13,,Mike Murach & Associates,9.78E+12,English,,854
1580,Oracle 8i DBA: Architecture and Administration Certification Bible,Damir Bersinic;Todd Ross;Yury Sabinin;,1,12,29,,Wiley,9.78E+12,English,Bible (Book 287),1167
1581,High-Performance Oracle: Proven Methods for Achieving Optimum Performance and Availability,Geoff Ingram;,2,8,30,1,Wiley,9.78E+12,English,,656
1582,Genetic Programming and Data Structures: Genetic Programming + Data Structures = Automatic Programming!,W B Langdon;,98,4,30,1998,Springer,9.78E+12,English,Genetic Programming (Book 1),279
1583,A Distributed Pi-Calculus,Matthew Hennessy;,7,3,19,1,Cambridge University Press,9.78E+12,English,,278
1584,The Nimble Elephant: Agile Delivery of Data Models using a Pattern-based Approach,John Giles;,12,4,9,,"Technics Publications, LLC",9.78E+12,English,,254
1585,HOWTO Secure and Audit Oracle 10g and 11g,Ron Ben-Natan;,9,3,10,1,Auerbach Publications,9.78E+12,English,,470
1586,"Relational Database Writings, 1994-1997",C. J. Date;Hugh Darwen;D. McGoveran;,98,12,,1st,Longman Pub Group,9.78E+12,English,,586
1587,Knowledge Management Strategies for Business Development,Meir Russ;,9,10,15,1,Business Science Reference,9.78E+12,English,,419
1588,Grid Computing: Software Environments and Tools,Jose Cardoso Cunha;Omer F. Rana;,5,12,21,,Springer,9.78E+12,English,,346
1589,"Advances in Computer Science and Information Technology: AST/UCMA/ISA/ACN 2010 Conferences, Miyazaki, Japan, June 23-25, 2010. Joint Proceedings ... Applications, incl. Internet/Web, and HCI)",Tai-hoon Kim;Hojjat Adeli;,10,6,1,2010,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6059)",604
1590,Graph Data Model: and Its Data Language,Hideko S. Kunii;Gio Wiederhold;,13,10,4,,Springer,9.78E+12,English,,106
1591,Architecting Dependable Systems V,Rog並_rio de Lemos;Felicita Digiandomenico;Cristina Gacek;,8,10,7,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 5135),343
1592,"Creating Web Pages for Dummies, 2nd Edition",Bud Smith;Arthur Bebak;Rich Tennant;,97,6,,2nd,IDG Books,9.78E+12,English,,380
1593,Mastering SQL Server 2014 Data Mining,Debarchan Sarkar;Amarpreet Singh Bassan;,14,10,27,,Packt Publishing - ebooks Account,9.78E+12,English,,386
1594,"Testing the Data Warehouse Practicum: Assuring Data Content, Data Structures and Quality",Doug Vucevic;,12,8,22,,Trafford,9.78E+12,English,,300
1595,"Training Kit : Implementing a Data Warehouse with Microsoft並_並_ SQL Server並_並_ 2012 Pap/Psc/CD Edition by Sarka, Dejan, Lah, Matija, Jerkic, Grega ",,12,,,,Microsoft Press,,,,
1596,"20th Ieee/11th Nasa Goddard Conference on Mass Storage Systems and Technologies : San Diego, California 7-10 April 2003",Calif.) IEEE Symposium on Mass Storage Systems (20th : 2003 : San Diego;,3,4,,,Ieee,9.78E+12,English,,260
1597,Microsoft並_並_ Office Visio並_並_ 2007 Step by Step,Judy Lemke;Resources Online;,7,2,21,1,Microsoft Press,9.78E+12,English,Step by Step,336
1598,Fundamentals of Geophysical Data Processing: With Applications to Petroleum Prospecting,Jon F. Claerbout;,85,6,,illustrated edition,Blackwell Science Inc,9.78E+12,English,,274
1599,Oracle BI Publisher 11g: A Practical Guide to Enterprise Reporting,Daniela Bozdoc;,11,11,7,,Packt Publishing,9.78E+12,English,,254
1600,Building the data warehouse,William H Inmon;,92,,,,QED Technical Pub. Group,9.78E+12,English,,272
1601,Microsoft SQL Server 2008 High Availability,Hemantgiri S. Goswami;,11,1,24,,Packt Publishing,9.78E+12,English,,308
1602,"Current Topics in Artificial Intelligence: 13th Conference of the Spanish Association for Artificial Intelligence, CAEPIA 2009, Seville, Spain, ... / Lecture Notes in Artificial Intelligence)",Pedro Meseguer;Lawrence Mandow;Rafael M. Gasca;,10,7,7,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5988),302
1603,QlikView 11 for Developers,Barry Harmsen;Miguel Garcia;,12,11,23,,Packt Publishing,9.78E+12,English,,534
1604,Data Structure Programming: With the Standard Template Library in C++,Joseph Bergin;,98,6,19,1,Springer,9.78E+12,English,Undergraduate Texts in Computer Science,326
1605,Applied Data Mining,Guandong Xu;Yu Zong;Zhenglu Yang;,13,6,17,1,CRC Press,9.78E+12,English,,284
1606,"Global Perspectives on Design Science Research: 5th International Conference, DESRIST 2010, St. Gallen, Switzerland, June 4-5, 2010. Proceedings ... Applications, incl. Internet/Web, and HCI)",Robert Winter;J. Leon Zhao;Stephan Aier;,10,6,1,2010,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6105)",564
1607,Web Data Mining and Applications in Business Intelligence and Counter-Terrorism,Bhavani Thuraisingham;,3,6,26,1,CRC Press,9.78E+12,English,,544
1608,Spidering Hacks,Kevin Hemenway;Tara Calishain;,3,11,1,1,O'Reilly Media,9.78E+12,English,,424
1609,"Database systems- Design, Implementation and Management, 7th",,7,,,,Thomson Course Technology,,,,
1610,The 8th International Conference on Knowledge Management in Organizations: Social and Big Data Computing for Knowledge Management,Lorna Uden;Leon S.L. Wang;Juan Manuel Corchado Rodr並__guez;,13,9,16,2014,Springer,9.79E+12,English,Springer Proceedings in Complexity,629
1611,Beginning SQL Server 2012 Administration,Robert Walters;Grant Fritchey;,12,5,29,1,Apress,9.78E+12,English,Expert's Voice in SQL Server,440
1612,MongoDB: The Definitive Guide,Kristina Chodorow;,13,5,26,Second Edition,O'Reilly Media,9.78E+12,English,,432
1613,Towards the Semantic Web: Ontology-driven Knowledge Management,John Davies;Dieter Fensel;Frank van Harmelen;,3,1,6,1,Wiley,9.78E+12,English,,312
1614,"Microsoft Office Access 2010: A Case Approach, Introductory ",Linda O'Leary;,10,10,28,1,McGraw-Hill/Irwin,9.78E+12,English,The O'Leary Series,432
1615,VisualBasic .NET For Dummies,Wallace Wang;,1,11,15,1,For Dummies,9.78E+12,English,,432
1616,FileMaker Pro 6 Bible,Steven A. Schwartz;,2,12,6,1,Wiley,9.78E+12,English,Bible (Book 368),840
1617,Ontology Learning and Knowledge Discovery Using the Web: Challenges and Recent Advances,Wilson Wong;Wei Liu;Mohammed Bennamoun;,11,5,31,1,IGI Global,9.78E+12,English,Premier Reference Source,358
1618,Distributed Tactical Decision Support by Using Real-Time Database System,Dana L. Small;,87,,,,PN,,,,
1619,Computational Business Analytics,Subrata Das;,13,12,14,1,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 34),516
1620,Oracle SQL*Loader: The Definitive Guide,Jonathan Gennick;Sanjay Mishra;,1,4,26,1,O'Reilly Media,9.78E+12,English,,274
1621,"Relational Database Design and Implementation, Third Edition: Clearly Explained ",Jan L. Harrington;,9,7,24,3,Morgan Kaufmann,9.78E+12,English,Morgan Kaufmann Series in Data Management Systems,440
1622,Data and Text Mining: A Business Applications Approach,Thomas W. Miller;,4,4,16,1,Prentice Hall,9.78E+12,English,,192
1623,Data Warehouses Und Data Mining Im Kontext Der TV-Vermarktung,Jan Dittrich;,13,10,15,,GRIN Verlag,9.78E+12,German,,28
1624,Exam 70-432: Microsoft SQL Server 2008 Implementation and Maintenance,Microsoft Official Academic Course;,11,2,15,1,Wiley,9.78E+12,English,,552
1625,Simple Computer Transfer and Backup: Don't Lose your Music and Photos,CA;Jim Geier;Eric Geier;,7,1,23,,Wiley,9.78E+12,English,,196
1626,"Research and Advanced Technology for Digital Libraries: First European Conference, ECDL '97 Pisa, Italy, September 1-3, 1997 Proceedings ",Costantino Thanos;,97,10,2,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 1324),430
1627,"Data Warehousing : Strategies, Technologies and Techniques",Mattison;,97,,,,"McGraw Hill, Inc.",9.78E+12,,,
1628,"Data Warehousing and Knowledge Discovery: 8th International Conference, DaWaK 2006, Krakow, Poland, September 4-8, 2006, Proceedings ",A Min Tjoa;,6,8,30,2006,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4081)",582
1629,ColdFusion MX Web Application Construction Kit,Ben Forta;Nate Weiss;Leon Chalnick;,2,9,2,5,Macromedia Press,9.78E+12,English,,1536
1630,Visual Basic6 Database Programming,John W. Fronckowiak;David J. Helda;,98,12,28,,Wiley,9.78E+12,English,,1032
1631,Practical Web Database Design,Chris Auld;Allan Kent;Rudy Limeback;,3,7,11,,Apress,9.78E+12,English,,300
1632,AutoCAD Database Connectivity,Scott McFarlane;,99,10,29,1,Cengage Learning,9.78E+12,English,Autodesk's Programmer,288
1633,Redis Applied Design Patterns,Arun Chinnachamy;,14,9,23,,Packt Publishing - ebooks Account,9.78E+12,English,,99
1634,Oracle Design: The Definitive Guide,Dave Ensor;Ian Stevenson;,97,3,11,,O'Reilly Media,9.78E+12,English,Nutshell Handbooks,552
1635,"Theoretical Aspects of Computing - ICTAC 2005: Second International Colloquium, Hanoi, Vietnam, October 17-21, 2005, Proceedings ",Dang Van Hung;Martin Wirsing;,5,10,4,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3722),618
1636,Oracle SQL Interactive Workbook,Alice Rischert;,3,1,3,2,Prentice Hall,9.78E+12,English,,851
1637,Database Design and Development: A Visual Approach,Raymond Frost;John Day;Craig Van Slyke;,5,11,3,1,Prentice Hall,9.78E+12,English,,528
1638,Data Warehouse Management Handbook,Richard J. Kachur;,0,1,,,Prentice Hall Trade,9.78E+12,English,,348
1639,MCSE SQL 2000 Administration Exam Cram,Kalani Kirk Hausman;,1,6,26,,Coriolis Group Books,9.78E+12,English,Exam Cram (Coriolis Books),432
1640,Data Mining Fundamentals,Sudhir Warier;,3,4,14,,CreateSpace Independent Publishing Platform,9.78E+12,English,,150
1641,Text Mining with MATLAB並_並_,Rafael E. Banchs;,12,8,13,2013,Springer,9.78E+12,English,,356
1642,Microsoft Access 2010: Complete Office 2010),Gary B. Shelly;Philip J. Pratt;Mary Z. Last;,10,9,20,1,Cengage Learning,9.78E+12,English,Shelly Cashman Series(r) Office 2010,560
1643,"Data Warehousing and Knowledge Discovery: 7th International Conference, DaWak 2005, Copenhagen, Denmark, August 22-26, 2005, Proceedings ",A Min Tjoa;,5,9,21,2005,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3589)",544
1644,Access 2007 VBA Programmer's Reference,Teresa Hennig;Rob Cooper;Geoffrey L. Griffith;,7,5,14,1,Wrox,9.78E+12,English,,1152
1645,New Trends In Qualitative And Quantitative Methods In Libraries: Selected Papers Presented at the 2nd Qualitative and Quantitative Methods in Libraries,Anthi Katsirikou;Christos Skiadas;,11,8,31,1,World Scientific Publishing Company,9.79E+12,English,,472
1646,Building Data Mining Applications for CRM,Alex Berson;Stephen J. Smith;Berson;,99,12,22,,McGraw-Hill Companies,9.78E+12,English,Enterprise,488
1647,Getting Started with Amazon Redshift,Stefan Bauer;,13,6,14,,Packt Publishing,9.78E+12,English,,154
1648,"Defense Base Realignment and Closure Budget Data for the Construction ofthe Hazardous Material Storage Addition to Warehouse 28 at Defense Distribution Region West Tracy, California",Paul J. Granetto;,96,,,,PN,,,,
1649,Mastering SQLServer 2000,Joseph L. Jorden;,0,6,9,1,Sybex,9.78E+12,English,Mastering,1201
1650,R Cookbook,Paul Teetor;,11,3,22,1,O'Reilly Media,9.78E+12,English,O'Reilly Cookbooks,438
1651,Microsoft SQL Server 2008 Bible,Paul Nielsen;Uttam Parui;Mike White;,9,8,31,1,Wiley,9.78E+12,English,,1680
1652,"Security and Cryptography for Networks: 6th International Conference, SCN 2008, Amalfi, Italy, September 10-12, 2008, Proceedings ",Rafail Ostrovsky;Roberto de Prisco;Ivan Visconti;,8,10,7,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Security and Cryptology (Book 5229),423
1653,Oracle Database 12c Performance Tuning Recipes: A Problem-Solution Approach,Sam Alapati;Darl Kuhn;Bill Padfield;,13,12,2,1,Apress,9.78E+12,English,Expert's Voice in Oracle,636
1654,Study Guide for 1Z0-052: Oracle Database 11g: Administration I: Oracle Certification Prep,Matthew Morris;,12,5,30,,CreateSpace Independent Publishing Platform,9.78E+12,English,,158
1655,Microsoft SharePoint Foundation 2010 Step by Step,Olga Londer;Penelope Coventry;,11,2,25,1,Microsoft Press,9.78E+12,English,Step by Step,512
1656,"Distributed Algorithms: 7th International Workshop, WDAG `93, Lausanne, Switzerland, September 27-29, 1993. Proceedings ",Andre Schiper;,93,9,8,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 725),331
1657,SQL Server Query Performance Tuning,Grant Fritchey;,14,9,17,4,Apress,9.78E+12,English,,612
1658,Mastering XHTML,Ed Tittel;Chelsea Valentine;Lucinda Dykes;,1,7,24,,Sybex Inc,9.78E+12,English,Mastering,1056
1659,Relational Mathematics,Gunther Schmidt;,10,12,13,,Cambridge University Press,9.78E+12,English,Encyclopedia of Mathematics and its Applications (Book 132),582
1660,Database Design Manual: using MySQL for Windows,Matthew Norman;,3,10,9,,Springer,9.78E+12,English,Springer Professional Computing,209
1661,Crystal Reports 2008 Quick Reference Guide: Introduction,Beezix Inc;,8,12,8,,Beezix Inc,9.78E+12,English,,2
1662,"Data Warehousing and Knowledge Discovery: 5th International Conference, DaWaK 2003, Prague, Czech Republic, September 3-5,2003, Proceedings ",Yahiko Kambayashi;Mukesh Mohania;Wolfram W並__並_並_;,3,8,21,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2737),438
1663,Murach's SQL Server 2008 for Developers,Bryan Syverson;Joel Murach;,8,11,24,,Mike Murach & Associates,9.78E+12,English,Murach: Training & Reference,748
1664,A Manager's Guide to Database Technology: Building and Purchasing Better Applications,Michael R. Blaha;,0,10,23,1,Prentice Hall,9.78E+12,English,,260
1665,Beginning Oracle SQL: For Oracle Database 12c,Lex deHaan;Tim Gorman;Inger Jorgensen;,14,3,6,3,Apress,9.78E+12,English,,440
1666,Data Mining & Statistical Analysis Using SQL,"Jr., John N. Lovett;John N. Lovett;",1,9,17,,Apress,9.78E+12,English,,250
1667,Using Social Media for Global Security,Ravi Gupta;Hugh Brooks;,13,1,29,1,Wiley,9.78E+12,English,,456
1668,Apache Flume: Distributed Log Collection for Hadoop,Steve Hoffman;,13,7,16,,Packt Publishing,9.78E+12,English,What You Need to Know,108
1669,Data Visualization Techniques,Chandrajit Bajaj;,99,7,6,1,Wiley,9.78E+12,English,Trends in Software (Book 6),156
1670,Microsoft SQL Server 2005 Administrator's Pocket Consultant,William R. Stanek;,5,11,2,,Microsoft Press,,English,Pro-Administrator's Pocket Consultant,576
1671,Oracle9i RMAN Backup & Recovery,Robert Freeman;Matthew Hart;,2,10,18,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,608
1672,AdobeAcrobat6 PDF Bible,Ted Padova;Sarah Rosenbaum;,3,10,15,1,Wiley,9.78E+12,English,Bible (Book 56),953
1673,Mining eBay Web Services: Building Applications with the eBay API,John Paul Mueller;,4,6,15,1,Sybex,9.78E+12,English,,448
1674,"Algorithms and Complexity: Third Italian Conference, CIAC'97, Rome, Italy, March 12-14, 1997, Proceedings ",Giancarlo Bongiovanni;Daniel P. Bovet;Giuseppe Di Battista;,97,4,11,1997,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 1203),319
1675,The SQL Programming Language,Kirk Scott;,9,7,9,1,Jones & Bartlett Learning,9.78E+12,English,,76
1676,Configuring and Tuning Databases on the Solaris Platform,Allan N. Packer;Sun Microsystems Press;,1,12,6,1,Prentice Hall,9.78E+12,English,,552
1677,PeopleSoft PeopleTools Data Management and Upgrade Handbook,Paula Dean;Jim J. Marion;,12,10,22,1,Mcgraw-Hill Osborne Media,9.78E+12,English,Oracle Press Guide,328
1678,Database in Depth: Relational Theory for Practitioners,C.J. Date;,5,5,1,1,O'Reilly Media,9.78E+12,English,,232
1679,SQL in a Nutshell ),Kevin Kline;Brand Hunt;Daniel Kline;,8,12,2,Third Edition,O'Reilly Media,,English,In a Nutshell (O'Reilly),594
1680,Oracle GoldenGate 11g Implementer's guide,John P Jeffries;,11,2,22,,Packt Publishing,9.78E+12,English,,280
1681,Training Kit : Implementing a Data Warehouse with Microsoft SQL Server 2012,Dejan Sarka;Matija Lah;Grega Jerkic;,12,12,25,1,Microsoft Press,9.78E+12,English,Microsoft Press Training Kit,600
1682,Social Computing and Behavioral Modeling,Huan Liu;John Salerno;Michael J. Young;,9,4,23,2009,Springer,9.78E+12,English,,264
1683,"New Trends of Research in Ontologies and Lexical Resources: Ideas, Projects, Systems ",Alessandro Oltramari;Piek Vossen;Lu Qin;,13,1,31,2013,Springer,9.78E+12,English,Theory and Applications of Natural Language Processing,282
1684,Sams Teach Yourself Movable Type in 24 Hours,Molly E. Holzschlag;Porter Glendinning;,4,5,28,,Sams,9.78E+12,English,,576
1685,Auf dem Weg zur Integration Factory: Proceedings der DW2004 - Data Warehousing und EAI,Joachim Schelp;Robert Winter;,4,10,20,2005,Physica,9.78E+12,German,,508
1686,Advanced Joomla!,Dan Rahmel;,13,5,8,1,Apress,9.78E+12,English,Expert's Voice in Web Development,412
1687,Data Mining in Agriculture,Antonio Mucherino;Petraq J. Papajorgji;Panos M. Pardalos;,9,8,19,2009,Springer,9.78E+12,English,Springer Optimization and Its Applications (Book 34),274
1688,Beginning MySQL Database Design and Optimization: From Novice to Professional,Chad Russell;Jon Stephens;,5,2,15,1,Apress,9.78E+12,English,Novice to Professional,520
1689,Mining Imperfect Data: Dealing with Contamination and Incomplete Records,Ronald K. Pearson;,5,4,4,,SIAM: Society for Industrial and Applied Mathematics,9.78E+12,English,,305
1690,Perl for Oracle Dbas,Andy Duncan;Jared Still;,2,8,26,1,O'Reilly Media,9.78E+12,English,,600
1691,Data Structures and Algorithms in Java,Robert Lafore;,2,11,16,2,Sams Publishing,9.78E+12,English,,800
1692,data warehouse design,(MEI)ClaudiaImhoff (MEI)NicholasGalemmo (MEI)JonathanG.Geiger;,0,1,1,,Mechanical Industry Press Pub. Date :2004-12,9.79E+12,,,
1693,Elements of Finite Model Theory,Leonid Libkin;,4,7,2,2004,Springer,9.78E+12,English,Texts in Theoretical Computer Science. An EATCS Series,318
1694,Effective Oracle Database 10g Security by Design,David Knox;McGraw-Hill;,4,7,8,1st,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,560
1695,Automated Data Collection with R: A Practical Guide to Web Scraping and Text Mining,Simon Munzert;Christian Rubba;Peter Mei並_並_ner;,14,12,31,1,Wiley,9.78E+12,English,,472
1696,Expert SQL Server 2005 Integration Services,Brian Knight;Erik Veerman;,7,5,29,1,Wrox,9.78E+12,English,,432
1697,The Handbook of Data Mining,Nong Ye;,4,11,21,1,CRC Press,9.78E+12,English,Human Factors and Ergonomics,720
1698,Data Warehousing for E-Business,W. H. Inmon;R. H. Terdeman;Joyce Norris-Montanari;,1,5,4,1,Wiley,9.78E+12,English,,304
1699,Object-Oriented System Development,Dennis deChampeaux;Doug Lea;Penelope Faure;,93,6,10,1,Addison-Wesley Professional,9.78E+12,English,,560
1700,Designing Geodatabases: Case Studies in GIS Data Modeling,David Arctur;Michael Zeiler;,4,9,1,,Esri Press,9.78E+12,English,,393
1701,Data Structures and Abstractions with Java,Frank Carrano;Walter Savitch;,2,12,17,1st,Prentice Hall,9.78E+12,English,,864
1702,Database Management Systems,P.S. Gill;,11,7,25,,I K International Publishing House,9.79E+12,English,,310
1703,Gold Refining,Donald Clark;,14,3,10,,"Sylvanite, Inc",9.78E+12,English,,162
1704,Backup & Recovery: Inexpensive Backup Solutions for Open Systems by W. Curtis Preston 1 edition,,100,,,,O'Reilly Media,,,,
1705,Microsoft Office Access 2010 QuickSteps,John Cronan;,10,6,10,2,McGraw-Hill Osborne Media,9.78E+12,English,Quicksteps,272
1706,Oracle Performance Tuning Tips and Techniques,Richard J. Niemiec;,99,4,1,1,Wrox Press,9.78E+12,English,Oracle Series,894
1707,Data Mining and Analysis: Fundamental Concepts and Algorithms,Mohammed J. Zaki;Wagner Meira Jr;,14,5,12,,Cambridge University Press,9.78E+12,English,,624
1708,Interactive Data Warehousing,Harinder S. Singh;Harry Singh;,98,10,22,,Prentice Hall,9.78E+12,English,,481
1709,ColdFusion4 For Dummies ),Alexis D. Gutzman;Charles Arehart;John Paul Ashenfelter;,0,2,15,,For Dummies,9.78E+12,English,For Dummies (Computers),406
1710,DB2 10.1 Fundamentals: Certification Study Guide,Roger E. Sanders;,14,7,27,,Mc Press,9.78E+12,English,,536
1711,Oracle Performance Survival Guide: A Systematic Approach to Database Optimization,Guy Harrison;,9,10,19,1,Prentice Hall,9.78E+12,English,,768
1712,Wiley Pathways Introduction to Database Management,Mark L. Gillenson;Paulraj Ponniah;Alex Kriegel;,7,3,16,1,Wiley,9.78E+12,English,,508
1713,Privacy-Aware Knowledge Discovery: Novel Applications and New Techniques,Francesco Bonchi;Elena Ferrari;,10,12,2,1,CRC Press,9.78E+12,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 19),542
1714,Sams Teach Yourself Data Structures and Algorithms in 24 Hours,Robert Lafore;,99,5,,,Sams,9.78E+12,English,Sams Teach Yourself...in 24 Hours,523
1715,Oracle Fusion Developer Guide: Building Rich Internet Applications with Oracle ADF Business Components and Oracle ADF Faces,Frank Nimphius;Lynn Munsinger;,9,12,11,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,768
1716,77-424 Microsoft Access 2013,Microsoft Official Academic Course;,13,12,31,1,Wiley,9.78E+12,English,,528
1717,Data Clustering: Algorithms and Applications,Charu C. Aggarwal;Chandan K. Reddy;,13,8,21,0,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 31),652
1718,Agile Data Warehousing byHughes,Hughes;,8,,,,iUniverse,,,,
1719,Microsoft Exchange Server 2007 Administrator's Pocket Consultant,William R. Stanek;,7,1,31,1,Microsoft Press,9.78E+12,English,Pro Administrator's Pocket Consultant,560
1720,Microsoft SQL Server 6.5 Dba Survival Guide,Orryn Sledge;Mark Spenik;,96,6,1,,Sams Publishing,9.78E+12,English,,912
1721,SAP BW Data Modeling,Norbert Egger;Jean-Marie R. Fiechter;Jens Rohlf;,5,8,28,,SAP PRESS,9.78E+12,English,,437
1722,Data Warehousing and Data Mining Techniques for Cyber Security,Anoop Singhal;,10,11,24,Softcover reprint of hardcover 1st ed. 2007,Springer,9.78E+12,English,Advances in Information Security (Book 31),159
1723,Access 2003 For Dummies,John Kaufeld;,3,10,10,1,For Dummies,9.78E+12,English,,384
1724,".NET Patterns: Architecture, Design, and Process",Christian Thilmany;,3,8,28,1,Addison-Wesley Professional,9.78E+12,English,,448
1725,Real World Adobe GoLive 4,Jeff Carlson;Glenn Fleishman;Neil Robertson;,99,9,,,Peachpit Pr,9.78E+12,English,Real World,768
1726,Oracle DBA Automation Scripts,Rajendra Gutta;,2,4,11,,Sams,9.78E+12,English,,408
1727,"Advances in Multimedia Information Processing - PCM 2005: 6th Pacific Rim Conference on Multimedia, Jeju Island, Korea, November 11-13, 2005, ... Applications, incl. Internet/Web, and HCI)",Yo-Sung Ho;Hyoung Joong Kim;,5,12,20,2005,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3767)",1022
1728,Database Design for Mere Mortals: A Hands-On Guide to Relational Database Design,Michael J. Hernandez;,96,12,19,,Addison-Wesley (C),9.78E+12,English,,440
1729,Teach Yourself Visually Access 2010,Faithe Wempen;,10,5,10,1,Visual,9.78E+12,English,,352
1730,Dynamics AX Performance Optimization Guide: Fixing Troubles with Microsoft Dynamics AX and SQL Server,Mr. Martin Zhen;Mr. Daniel Liao;,13,4,8,,CreateSpace Independent Publishing Platform,9.78E+12,English,,196
1731,OCP Oracle Database 11g Administration II Exam Guide: Exam 1Z0-053,Bob Bryla;,9,1,9,2,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,752
1732,"Database Management Systems, 3rd Edition",Raghu Ramakrishnan;Johannes Gehrke;,2,8,14,3rd,McGraw-Hill,9.78E+12,English,,1104
1733,"Proceedings - Symposium on Reliability in Distributed Software and Database Systems: July 21-22, 1981, Pittsburgh, PA",Bharat Bhargava;,81,,,,IEEE Computer Society Press,,,,205
1734,"Data Management: Databases and Organizations, 3rd Edition",Richard T. Watson;,1,8,15,3,Wiley,9.78E+12,English,,624
1735,Integration of Data Mining in Business Intelligence Systems,Ana Azevedo;Manuel Filipe Santos;,14,9,30,,"Idea Group,U.S.",9.78E+12,English,,325
1736,Oracle SQL by Example,Alice Rischert;,4,6,27,3,Prentice Hall,9.78E+12,English,,960
1737,"DB2 Universal Database V8 for Linux, UNIX, and Windows Database Administration Certification Guide ",George Baklarz;Bill Wong;,3,2,20,5,IBM Press,9.78E+12,English,,912
1738,"Data Management in Grid and Peer-to-Peer Systems: Third International Conference, Globe 2010, Bilbao, Spain, September 1-2, 2010, Proceedings ",Abdelkader Hameurlain;Franck Morvan;A Min Tjoa;,10,8,18,,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6265)",161
1739,Getting Started with SQL Server 2012 Cube Development,Simon Lidberg;,13,9,13,,Packt Publishing,9.78E+12,English,,288
1740,Microsoft SQL Server 2000 Database Development From Scratch,Rob Hawthorne;,1,1,10,,Que,9.78E+12,English,From Scratch,496
1741,Visual Basic6 Database Programming For Dummies,Richard Mansfield;,99,9,23,1,For Dummies,9.78E+12,English,,408
1742,Data Mining and Knowledge Discovery Handbook,Oded Maimon;Lior Rokach;,5,9,14,1,Springer,9.78E+12,English,,1383
1743,Sams Teach Yourself Microsoft SharePoint 2003 in 10 Minutes,Colin Spence;Michael Noel;,4,12,16,,Sams,,,Sams Teach Yourself,224
1744,e-Business for the Oracle DBA,Meghraj Thakkar;,1,8,17,,Sams,9.78E+12,English,Sams white book,384
1745,Emergent Web Intelligence: Advanced Information Retrieval,Richard Chbeir;Youakim Badr;Ajith Abraham;,10,4,13,2010,Springer,9.78E+12,English,Advanced Information and Knowledge Processing,487
1746,Getting Started with Talend Open Studio for Data Integration,Bowen Jonathan;,12,11,6,,Packt Publishing,9.78E+12,English,,320
1747,Data Warehousing Technologics for Students,Dr. Ashwin I. Mehta;,14,7,22,,Arizona Business Alliance,9.78E+12,English,,162
1748,"Studyguide for the Data Warehouse Lifecycle Toolkit by Kimball, Ralph",Cram101 Textbook Reviews;,13,5,23,,Cram101,9.78E+12,English,,152
1749,"On the Move to Meaningful Internet Systems 2006: CoopIS, DOA, GADA, and ODBASE: OTM Confederated International Conferences, CoopIS, DOA, GADA, and ... Applications, incl. Internet/Web, and HCI)",Zahir Tari;,6,10,26,2006,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4276)",750
1750,"Web Services - ICWS-Europe 2003: International Conference ICWS-Europe 2003, Erfurt, Germany, September 23-24, 2003, Proceedings ",Mario Jeckle;Liang-Jie Zhang;,3,11,5,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2853),226
