727,The Autobiography of W. E. B. Du Bois: A Soliloquy on Viewing My Life from the Last Decade of Its First Century,"['W. E. B. Du Bois', '', '']",06/01/1968,"International Publishers Company, Incorporated",9780717802340,448
2228,Ghana: Autobiography of Kwame Nkrumah,"['Kwame Nkrumah', '', '']",01/28/1989,"International Publishers Company, Incorporated",9780717802944,320
1174,They Shall Not Pass: The Autobiography of La Pasionaria,"['Dolores Ibarruri', '', '']",06/01/1976,"International Publishers Company, Incorporated",9780717804689,360
32,Angela Davis: An Autobiography,"['Angela Y. Davis', '', '']",03/01/1989,"International Publishers Company, Incorporated",9780717806676,400
767,Keane: The Autobiography,"['Roy Keane', '', '']",01/18/2012,Penguin Publishing Group,9780718193997,336
3613,Autobiography and Deliverance,"['Rutherford', '', '']",02/28/1970,Leicester University Press,9780718550004,23
3580,"Temporalities, Autobiography and Everyday Life","['Jan Campbell', '', '']",10/28/2002,Manchester University Press,9780719055751,320
3311,Journeyman: An Autobiography,"['Ewan MacColl', '', '']",02/15/2010,Manchester University Press,9780719079351,512
3137,A Lesser Child: An Autobiography,"['Karen Gershon', '', '']",06/08/1994,"Owen, Peter Limited",9780720608991,224
616,The Wheel of Fortune: The Official Autobiography,"['Edith Piaf', '', '']",02/09/2005,"Owen, Peter Limited",9780720612288,192
890,Hands and Heals The Autobiography,"['Ian Healy', '', '']",03/01/2011,HarperCollins Publishers,9780730450344,256
3050,Good,"['e to the City of Dreams: An Autobiography', '', '']",01/01/2004,Art Gallery of South Australia,9780730830061,296
901,This Is Me: The Autobiography,"['Ian Thorpe', '', '']",10/24/2012,Simon &amp; Schuster Australia,9780731815739,336
HC1911,The Power of a Praying Teen,Stormie Omartian,"Jul. 1st, 2005",Harvest House s,9780736901901,203
HC2547,A Young Woman After God's Own Heart,Elizabeth George,"Jan. 1st, 2003",Harvest House s,9780736907897,220
1368,Autobiography,"['Lawrence Kappel', '', '']",03/01/2000,Gale Group,9780737706727,224
1151,Racism in Malcolm X's The Autobiography of Malcolm X,"['Candice Mancini', '', '']",11/07/2008,Gale Group,9780737742619,175
HC1531,How to Ruin a Summer Vacation,Simone Elkeles,"Oct. 8th, 2006",Llewellyn Publications,9780738709611,234
HC0717,Leaving Paradise,Simone Elkeles,"Apr. 8th, 2007",Flux,9780738710181,303
HC2002,How to Ruin My Teenage Life,Simone Elkeles,"Jun. 8th, 2007",Flux,9780738710198,281
HC2580,Lament(Gathering of Faerie),Maggie Stiefvater,"Oct. 8th, 2008",Flux,9780738713700,325
HC3098,Ballad(Gathering of Faerie),Maggie Stiefvater,"Oct. 8th, 2009",Flux,9780738714844,353
HC1005,Return to Paradise,Simone Elkeles,"Sep. 8th, 2010",Flux,9780738718682,302
HC1964,How to Ruin Your Boyfriend's Reputation,Simone Elkeles,"Nov. 8th, 2009",Flux,9780738718798,257
HC1437,Skyship Academy(Skyship Academy),Nick James,"Sep. 8th, 2011",Flux,9780738723419,376
HC1343,Skyship Academy(Skyship Academy),Nick James,"Sep. 8th, 2012",Flux,9780738723426,360
HC2010,Demon Eyes(Witch Eyes),Scott Tracey,"Oct. 8th, 2012",Flux,9780738726458,408
HC1770,Sparks,S. J. Adams,"Nov. 8th, 2011",Flux,9780738726762,256
HC3016,Katana(Katana),Cole Gibsen,"Mar. 8th, 2012",Flux,9780738730400,384
HC2652,Foxfire(Other Novel),Karen Kincy,"Oct. 8th, 2012",Flux,9780738730578,312
HC2753,Ripper(Ripper Novel),Amy Carol Reeves,"Apr. 8th, 2012",Flux,9780738730721,360
HC2661,Fangtabulous(Vamped),Lucienne Diver,"Jan. 8th, 2013",Flux,9780738731506,288
HC2069,I Am (Not) the Walrus,Ed Briant,"Jul. 8th, 2012",Flux,9780738732466,288
HC2982,Narc,Crissa-Jean Chappell,"Aug. 8th, 2012",Flux,9780738732473,275
HC1842,Innocent Darkness(Aether Chronicles),Suzanne Lazear,"Aug. 8th, 2012",Flux,9780738732480,391
HC0790,Beautiful Music for Ugly Children,Kirstin Cronn-Mills,"Oct. 8th, 2012",Flux,9780738732510,288
HC1859,Silver(Bandia Novel),Talia Vance,"Sep. 8th, 2012",Flux,9780738733036,384
HC1564,Henry Franks,Peter Adam Salomon,"Sep. 8th, 2012",Flux,9780738733364,288
HC2551,The Stone Demon(Iron Witch),Karen Mahoney,"Apr. 8th, 2013",Flux,9780738733401,336
HC2740,Dancing in the Dark,Robyn Bavati,"Feb. 8th, 2013",Flux,9780738734774,336
HC3064,Moonset(Legacy of Moonset),Scott Tracey,"Apr. 8th, 2013",Flux,9780738735290,408
2861,As I Remember It: An Autobiography,"['Harold L. Durck', '', '']",12/28/2000,Xlibris Corporation,9780738815190,360
3213,Been There--Done That: An Autobiography--Sort Of,"['William Scott Webber', '', '']",03/01/2001,Xlibris Corporation,9780738840581,372
3241,Constructing Subjectivities: Autobiographies in Modern Japan,"['Noboru Tomonari', '', '']",02/28/2008,Lexington Books,9780739117163,294
2545,A Labor of Love: An Autobiography,"['Anne Geddes', '', '']",10/28/2007,Andrews McMeel Publishing,9780740765629,320
HC1110,"Reading Comprehension, Grades 7-8(100+)",Instructional Fair,"Jan. 1st, 2003",Instructional Fair,9780742417694,128
HC2337,Life Strategies for Teens(Life Strategies Series),Jay McGraw,"Dec. 4th, 2000",Fireside Books,9780743215466,240
HC1800,Life Strategies for Teens,Jay McGraw,"Aug. 28th, 2001",Fireside Books,9780743224703,176
HC1841,The Motley Fool Investment Guide for Teens(Motley Fool),David Gardner,"Jul. 16th, 2002",Fireside Books,9780743229968,256
528,Warrior: An Autobiography,"['Ariel Sharon', 'David Chanoff', '']",03/16/2002,Touchstone,9780743234641,592
HC0088,The 7 Habits of Highly Effective Teens Personal Workbook,Sean Covey,"Feb. 24th, 2004",Fireside Books,9780743250986,216
HC0132,The 6 Most Important Decisions You'll Ever Make,Sean Covey,"Sep. 1st, 2006",Fireside Books,9780743265041,324
HC0741,The 6 Most Important Decisions You'll Ever Make Personal Workbook,Sean Covey,"Dec. 30th, 2008",Fireside Books,9780743265058,182
474,INXS: Story to Story: The Official Autobiography,"['INXS Publications', '', '']",05/11/2010,Atria Books,9780743290029,320
HC2560,You: The Owner's Manual for Teens,Michael F. Roizen,"Jun. 7th, 2011",Free Press,9780743292580,438
356,"To the Stars: The Autobiography of George Takei, Star Trek's Mr. Sulu","['George Takei', '', '']",03/10/2015,Gallery Books,9780743434201,416
HC0778,The Merchant of Death(Pendragon (Quality)),D. J. MacHale,"Sep. 1st, 2002",Aladdin Paperbacks,9780743437318,384
HC1641,The Lost City of Faar(Pendragon (Quality)),D. J. MacHale,"Jan. 1st, 2003",Aladdin Paperbacks,9780743437325,400
HC2428,The Never War(Pendragon (Quality)),D. J. MacHale,"May. 1st, 2003",Aladdin Paperbacks,9780743437332,352
HC2225,The Reality Bug(Pendragon (Quality)),D. J. MacHale,"Sep. 1st, 2003",Aladdin Paperbacks,9780743437349,384
1407,"The Origins of the Individualist Self: Autobiography and Self-Identity in England, 1591 - 1791","['Michael Mascuch', '', '']",06/28/2013,Wiley,9780745667737,288
2760,In the Eye of the Storm: The Autobiography of Sir John Houghton,"['John Houghton', '', '']",01/01/2014,Lion Hudson,9780745955841,256
1930,The Way It Was: My Autobiography,"['Stanley Matthews', '', '']",06/01/2001,"Headline Book Publishing, Limited",9780747264279,629
1750,Obsessed: The Autobiography,"['Richard Dunwoody', '', '']",10/01/2000,"Headline Book Publishing, Limited",9780747272182,294
1607,Fred Zinnemann: An Autobiography,"['Fred Zinnemann', '', '']",02/27/1992,Bloomsbury UK,9780747511311,240
3564,Fred Zinnemann: An Autobiography,"['Fred Zinnemann', '', '']",02/27/1992,Bloomsbury UK,9780747511311,240
2732,Bloomsbury Good Reading Guide to Biography and Autobiography: One Good Book Leads to Another,"['Kenneth McLeish', 'Valerie McLeish', '']",09/24/1992,Bloomsbury UK,9780747512196,320
1364,Climbing the Bookshelves: The Autobiography of Shirley Williams,"['Shirley Williams', '', '']",12/03/2009,"Little, Brown Book Group",9780748116126,
2248,Climbing the Bookshelves: The Autobiography of Shirley Williams,"['Shirley Williams', '', '']",12/03/2009,"Little, Brown Book Group",9780748116126,
1594,The Uses Of Autobiography,"['Julia Swindells Homerton College', 'Cambridge.', '']",12/01/1995,Taylor &amp; Francis,9780748403660,227
2409,American Autobiography,"['Rachael McLennan', '', '']",11/26/2012,Edinburgh University Press,9780748670468,
1405,An Autobiography,"['Julie Burchill', '', '']",03/09/1999,"Random House of Canada, Limited",9780749313272,192
3562,Autobiography,"['No�l Coward', '', '']",02/25/1998,Reed Consumer Books Limited,9780749314132,512
2851,Betty: The Autobiography,"['Betty Driver', '', '']",08/28/2001,Magna Large Print Books,9780750517003,352
2330,Landscapes with Figures: The Final Part of His Autobiography,"['L. T. C. Rolt', '', '']",03/28/1994,"History Press Limited, The",9780750905930,256
155,KP: The Autobiography,"['Kevin Pietersen', '', '']",10/09/2014,"Little, Brown Book Group",9780751557565,
1311,Patrick Moore: The Autobiography,"['Patrick Moore', '', '']",10/24/2011,The History Press,9780752473543,224
2528,Keeping Quiet: Paul Nixon: The Autobiography,"['Paul Nixon', 'Jon Colman', '']",07/01/2012,The History Press,9780752476469,240
3414,True: Autobiography of Martin Kemp,"['Martin Kemp', 'Kemp', '']",03/28/2000,"Orion Publishing Group, Limited",9780752832647,256
HC2782,Asterix and Obelix All at Sea(Asterix (Orion Paperback)),Albert Uderzo,"May. 28th, 2002",Orion,9780752847788,48
3344,Lord of Misrule: The Autobiography of Christopher Lee,"['Christopher Lee', '', '']",04/01/2005,"Orion Publishing Group, Limited",9780752859330,431
2934,Fading into the Limelight: The Autobiography,"['Peter Sallis', '', '']",11/09/2006,"Orion Publishing Group, Limited",9780752875965,246
3507,Behind the Scrum: The Autobiography,"['Kyran Bracken', '', '']",10/28/2005,"Orion Publishing Group, Limited",9780752876764,240
1553,The Autobiography,"['Charlotte Church', '', '']",09/06/2007,"Orion Publishing Group, Limited",9780752890876,320
1253,Stupid Boy: The Autobiography of the Creator of Dad's Army,"['Jimmy Perry', '', '']",05/28/2004,ISIS Large Print Books,9780753199121,288
HC2750,Finders Keepers(Gifted),Marilyn Kaye,"Apr. 13th, 2010",Kingfisher,9780753419533,216
HC1264,The Periodic Table(Basher),Adrian Dingle,"Jun. 12th, 2007",Kingfisher,9780753460856,128
HC1116,The Kingfisher Illustrated Pocket Dictionary,Kingfisher Books,"Sep. 12th, 2007",Kingfisher,9780753461167,231
HC2493,The Fire Thief(Fire Thief Trilogy (Paperback)),Terry Deary,"Apr. 18th, 2007",Kingfisher,9780753461181,253
HC0798,Whodunit?,Philip Pullman,"Nov. 15th, 2007",Kingfisher,9780753461426,270
HC2114,Physics(Basher),Simon Basher,"Apr. 29th, 2008",Kingfisher,9780753462140,128
HC1952,Biology(Basher),Dan Green,"Sep. 16th, 2008",Kingfisher,9780753462539,128
HC1878,Astronomy(Basher),Dan Green,"May. 12th, 2009",Kingfisher,9780753462904,128
HC1286,Rocks and Minerals(Basher),Dan Green,"Sep. 29th, 2009",Kingfisher,9780753463147,128
HC1830,Chemistry(Basher),Dan Green,"Jul. 6th, 2010",Kingfisher,9780753464137,128
HC1880,Basher Science: Human Body(Basher),Simon Basher,"Mar. 15th, 2011",Kingfisher,9780753465011,128
HC2461,Algebra & Geometry(Basher Science),Dan Green,"Jun. 21st, 2011",Kingfisher,9780753465974,128
HC0827,Technology(Basher Science),Dan Green,"Jul. 17th, 2012",Kingfisher,9780753468203,128
HC0998,Basher Science: Oceans(Basher),Simon Basher,"Mar. 27th, 2012",Kingfisher,9780753468227,128
HC1197,Alien Hunter's Handbook,Mark Brake,"Oct. 30th, 2012",Kingfisher,9780753468852,112
HC0294,Basher History(Basher History),Simon Basher,"Jan. 8th, 2013",Kingfisher,9780753469248,112
HC2806,Basher Science(Basher Science),Simon Basher,"Mar. 19th, 2013",Kingfisher,9780753470503,64
421,Engelbert: What's in a Name?: My Autobiography,"['Engelbert Humperdinck', 'Katie Wright', '']",04/01/2013,Virgin Books,9780753541104,248
1152,Chasing the Wind: The Autobiography of Steve Fossett,"['Steve Fossett', '', '']",02/07/2013,Virgin Books,9780753541784,304
702,Over the Moon: My Autobiography,"['David Essex', 'Various', '']",03/01/2012,Ebury Publishing,9780753547632,320
77,Guy Martin: My Autobiography,"['Guy Martin', '', '']",05/08/2014,Ebury Publishing,9780753549957,320
264,My Side of Life: The Autobiography,"['Shane Filan', '', '']",05/01/2015,Virgin Books,9780753556047,336
3585,That's Another Story: The Autobiography,"['Julie Walters', '', '']",10/01/2009,Phoenix,9780753826089,336
1760,Gary Sobers: My Autobiography,"['Garry Sobers', '', '']",05/01/2002,"Headline Book Publishing, Limited",9780755310067,320
1048,Garry Sobers: My Autobiography,"['Garry Sobers', 'Bob Harris', '']",04/07/2003,"Headline Book Publishing, Limited",9780755310074,480
889,The Kindness of Strangers: The Autobiography,"['Kate Adie', '', '']",06/01/2003,"Headline Book Publishing, Limited",9780755310739,448
2428,Lifting the Covers: My Autobiography,"['Alan Mills', '', '']",10/28/2005,"Headline Book Publishing, Limited",9780755312290,288
1286,To the Fairway Born: The Autobiography,"['Sandy Lyle', '', '']",05/31/2007,"Headline Book Publishing, Limited",9780755314720,320
502,Winning Is Not Enough: The Autobiography,"['Sir Jackie Stewart', '', '']",02/01/2010,"Headline Book Publishing, Limited",9780755315390,576
3417,"The Autobiography of the British Soldier : From Agincourt to Basra, in His Own Words","['John Lewis-Stempel', '', '']",05/31/2007,Gardners Books,9780755315819,
1037,Sir Bob,"['Charlton: The Autobiography: My Manchester United Years', '', '']",05/29/2008,"Headline Book Publishing, Limited",9780755316205,438
312,Jonny: My Autobiography,"['Jonny Wilkinson', '', '']",11/10/2011,"Headline Book Publishing, Limited",9780755362905,
655,Honest: My Story So Far: The Official Autobiography,"['Tulisa Contostavlos', '', '']",09/27/2012,"Headline Book Publishing, Limited",9780755363742,
845,A Shirt Box Full of Songs: The Autobiography,"['Barbara Dickson', '', '']",05/24/2012,"Headline Book Publishing, Limited",9780755363865,
1936,Write Your Own Autobiography,"['Natalie M. Rosinsky', '', '']",01/28/2008,Capstone Press,9780756535254,24
HC1632,Little Rock Girl 1957(Captured History),Shelley Tougas,"Aug. 1st, 2011",Compass Point Books,9780756545123,64
HC1094,DK Biography(DK Biography (Paperback)),Leslie Garrett,"Aug. 23rd, 2004",DK Publishing (Dorling Kindersley),9780756603397,128
HC0860,DK Biography(DK Biography (Paperback)),Amy Pastan,"Aug. 23rd, 2004",DK Publishing (Dorling Kindersley),9780756603427,128
HC1750,Abraham Lincoln(DK Biography (Paperback)),Tanya Lee Stone,"Jan. 1st, 2005",DK Publishing (Dorling Kindersley),9780756608347,128
HC2928,Harry Houdini(DK Biography (Paperback)),Vicki Cobb,"Aug. 1st, 2005",DK Publishing (Dorling Kindersley),9780756612450,128
HC2439,Albert Einstein(DK Biography (Paperback)),Frieda Wishinsky,"Aug. 1st, 2005",DK Publishing (Dorling Kindersley),9780756612474,128
HC1058,A Life Like Mine,DK Publishing,"Jan. 1st, 2006",DK Publishing (Dorling Kindersley),9780756618032,128
HC1948,The Adventures of Brer Rabbit and Friends,Karima Amin,"Apr. 1st, 2006",DK Publishing (Dorling Kindersley),9780756618131,59
HC1620,101 Great Science Experiments,Neil Ardley,"Apr. 1st, 2006",DK Publishing (Dorling Kindersley),9780756619183,119
HC1673,Nelson Mandela(DK Biography (Paperback)),Laaren Brown,"Aug. 1st, 2006",DK Publishing (Dorling Kindersley),9780756621094,128
HC2626,Gandhi(DK Biography (Paperback)),Amy Pastan,"Aug. 1st, 2006",DK Publishing (Dorling Kindersley),9780756621117,128
HC1435,Great Expectations(DK Illustrated Classics),Charles Dickens,"Feb. 28th, 2008",DK Publishing (Dorling Kindersley),9780756633295,512
HC2807,Joan of Arc(DK Biography (Paperback)),Kathleen Kudlinski,"Feb. 18th, 2008",DK Publishing (Dorling Kindersley),9780756635268,128
HC1178,Science,Adam Hart-Davis,"Sep. 19th, 2011",DK Publishing (Dorling Kindersley),9780756689018,512
1382,Wild Ivy: The Spiritual Autobiography of Zen Master Hakuin,"['Hakuin', '', '']",01/28/1999,DIANE Publishing Company,9780756764104,177
3497,Never Die Easy,"['Walter Payton', 'Don Yaeger', '']",01/01/2002,Random House Inc,9780756910792,268
1103,Pat Cooper--How Dare You Say How Dare Me!: An Autobiography of a Life in Comedy,"['Rich Herschlag', '', '']",11/01/2010,Square One Publishers,9780757003639,288
HC2480,Chicken Soup for the Christian Teenage Soul(Chicken Soup for the Soul (Paperback Health Communications)),Jack Canfield,"Jun. 2nd, 2003",HCI Teens,9780757300950,400
HC1691,Chicken Soup for the Girl's Soul(Chicken Soup for the Soul (Paperback Health Communications)),Jack Canfield,"Sep. 7th, 2005",Chicken Soup for the Soul,9780757303135,345
HC0635,"Hang-Ups, Hook-Ups, and Holding Out(Girlology)","Melisa, M.D. Holmes","Jun. 1st, 2007",Health Communications,9780757305863,274
HC1006,The Success Principles for Teens,Jack Canfield,"Apr. 15th, 2008",Health Communications,9780757307270,250
787,Autobiography of a Freedom Rider: My Life as a Foot Soldier for Civil Rights,"['Thomas M. Armstrong', 'Natalie R. Bell', '']",05/02/2011,"Health Communications, Incorporated",9780757316036,216
HC2267,The Fight(Drama High),L. Divine,"Oct. 1st, 2006",Dafina Books,9780758216335,202
HC2550,Shortie Like Mine,Ni-Ni Simone,"Aug. 1st, 2008",Dafina Books,9780758228390,231
HC2727,If I Was Your Girl,Ni-Ni Simone,"Oct. 1st, 2008",Dafina Books,9780758228413,261
HC2270,A Girl Like Me,Ni-Ni Simone,"Dec. 1st, 2008",Dafina Books,9780758228437,279
HC2586,Cold as Ice(Drama High),L. Divine,"Jun. 1st, 2010",Dafina Books,9780758231130,208
HC2583,Drama High(Drama High),L. Divine,"Oct. 1st, 2010",K-Teen,9780758231154,226
HC2979,The Meltdown(Drama High),L. Divine,"Feb. 1st, 2011",Dafina Books,9780758231178,270
HC2531,"So, So Hood(Drama High)",L. Divine,"Jun. 1st, 2011",Dafina Books,9780758231192,213
HC3065,Teenage Love Affair,Ni-Ni Simone,"Apr. 1st, 2010",K-Teen,9780758241894,240
HC2455,Upgrade U,Ni-Ni Simone,"Mar. 1st, 2011",Dafina Books,9780758241917,276
HC0795,No Boyz Allowed,Ni-Ni Simone,"Aug. 1st, 2012",K-Teen/Dafina,9780758241931,244
HC3042,All the Wrong Moves(Fab Life (Quality)),Nikki Carter,"Jan. 1st, 2011",Dafina Books,9780758255570,249
HC1078,Hollywood High(Hollywood High),Ni-Ni Simone,"Oct. 1st, 2012",K-Teen/Dafina,9780758263179,219
HC2153,Charly's Epic Fiascos,Kelli London,"Sep. 1st, 2012",K-Teen/Dafina,9780758263582,288
HC2353,Touch of Frost(Mythos Academy Novels),Jennifer Estep,"Aug. 1st, 2011",Kensington Publishing Corporation,9780758266927,373
HC2611,Kiss of Frost(Mythos Academy Novels),Jennifer Estep,"Dec. 1st, 2011",Kensington Publishing Corporation,9780758266941,374
HC2492,Creeping with the Enemy(Langdon Prep Novels),Kimberly Reid,"May. 1st, 2012",K-Teen,9780758267412,261
HC2505,Fading Amber(Cambion Chronicles),Jaime Reed,"Dec. 24th, 2012",K-Teen/Dafina,9780758269263,304
HC2957,A Breath of Eyre,Eve Marie Mont,"Apr. 1st, 2012",K-Teen,9780758269485,352
HC2221,On the Flip Side(Fab Life (Quality)),Nikki Carter,"Mar. 1st, 2012",K-Teen,9780758272690,240
HC1208,Time to Shine(Fab Life (Quality)),Nikki Carter,"Nov. 1st, 2012",K-Teen/Dafina,9780758272706,240
HC1881,Storm(Elemental (Kensington)),Brigid Kemmerer,"May. 1st, 2012",Kensington Publishing Corporation,9780758272812,407
HC1269,Spark(Elemental (Kensington)),Brigid Kemmerer,"Sep. 1st, 2012",K-Teen,9780758272829,432
HC1015,Touched(Sense Thieves),Corrine Jackson,"Dec. 1st, 2012",K-Teen,9780758273338,304
HC0942,Crazy Love,Amir Abrams,"Dec. 1st, 2012",Kensington Publishing Corporation,9780758273567,256
HC1528,Decked with Holly,Marni Bates,"Oct. 1st, 2012",K-Teen,9780758274854,272
HC2156,Otherkin(Otherkin),Nina Berry,"Aug. 1st, 2012",Kensington Publishing Corporation,9780758276919,310
HC2111,Chasers (Alone #1)(Alone),James Phelan,"Nov. 1st, 2012",K-Teen,9780758280664,256
HC0275,Crimson Frost(Mythos Academy Novels),Jennifer Estep,"Dec. 24th, 2012",K-Teen,9780758281463,384
HC2964,Concordia's Complete Bible Handbook for Students,Edward A. Engelbrecht,"Jun. 1st, 2011",Concordia Publishing House,9780758629685,449
HC0724,"Spice & Wolf, Volume 1(Spice and Wolf)",Isuna Hasekura,"Dec. 1st, 2009",Yen Press,9780759531048,234
HC1060,"Spice & Wolf, Volume 2(Spice and Wolf)",Isuna Hasekura,"Jun. 15th, 2010",Yen Press,9780759531062,283
HC1327,"Spice & Wolf, Volume 3",Isuna Hasekura,"Dec. 21st, 2010",Yen Press,9780759531079,249
HC1707,"Spice & Wolf, Volume 4(Spice and Wolf)",Isuna Hasekura,"Jun. 28th, 2011",Yen Press,9780759531086,249
HC1957,"Spice and Wolf, Volume 5(Spice & Wolf (Novel))",Isuna Hasekura,"Dec. 13th, 2011",Yen Press,9780759531109,250
HC1019,"Spice and Wolf, Vol. 6(Spice and Wolf)",Isuna Hasekura,"Jun. 26th, 2012",Yen Press,9780759531116,208
291,Sharon Osbourne Extreme: My Autobiography,"['Sharon Osbourne', '', '']",10/11/2006,"Little, Brown and Company",9780759568945,
685,Red Carpets and Other Banana Skins: The Autobiography,"['Rupert Everett', '', '']",01/18/2007,Grand Central Publishing,9780759571396,
1436,A Newfoundland Son: Autobiography,"['Nathan Budgell', '', '']",03/28/2001,AuthorHouse,9780759614482,159
3301,Third Lieutenant: An Autobiography,"['Bernard Feuer', '', '']",10/28/2001,AuthorHouse,9780759635654,120
1975,Don't Look at Me: A Poetic Autobiography,"['The Blacksheep Duane Graham Foster', '', '']",09/28/2002,AuthorHouse,9780759697676,144
1162,Ecce Homo (Barnes & Noble Library of Essential Reading),"['Friedrich Nietzsche', '', '']",03/16/2006,Barnes &amp; Noble,9780760777725,128
HC1259,Oh Yuck!,Joy Masoff,"Jan. 2nd, 2000",Workman Publishing,9780761107712,212
HC2530,Camp Out!,Lynn Brunelle,"Jul. 1st, 2007",Workman Publishing,9780761141228,376
HC1406,The Girl Who Owned a City,O. T. Nelson,"Jan. 1st, 2012",Graphic Universe,9780761356349,125
HC2920,Changing Moon(Nola's Worlds),Mathieu Mariolle,"Nov. 1st, 2010",Graphic Universe,9780761365389,136
HC0447,Lost in the River of Grass,Ginny Rorby,"Jan. 1st, 2012",Carolrhoda Books,9780761384984,255
HC2838,What Can(t) Wait,Ashley Hope Perez,"Oct. 1st, 2012",Carolrhoda Books,9780761384991,234
HC1715,"I, Emma Freke",Elizabeth Atkinson,"Jan. 1st, 2012",Carolrhoda Books,9780761385004,234
HC2832,"#07 He Loves Me, He Loves Me Not(My Boyfriend Is a Monster)",Robin Mayhall,"Apr. 1st, 2013",Graphic Universe,9780761385486,128
HC2925,Dragonfly,Julia Golding,"Oct. 1st, 2011",Marshall Cavendish Children's Books,9780761460671,390
1335,Instructive Journey: An Essay in Autobiography,"['Nicholas Rescher', '', '']",12/30/1996,University Press of America,9780761805854,320
2308,Paekpom Ilchi: The Autobiography of Kim Ku,"['Jongsoo Lee', '', '']",10/28/2000,University Press of America,9780761816850,464
1354,Seeking a Country: Literary Autobiographies of Twentieth-Century Irishwomen,"['Taura S. Napier', '', '']",02/28/2001,University Press of America,9780761819349,248
3659,"Korean, Asian, or American?: The Identity, Ethnicity, and Autobiography of Second-Generation Korean American Christians","['Jacob Yongseok Young', '', '']",04/26/2012,UPA,9780761858751,124
HC2470,Stick It!,T. L. Bonaddio,"Jun. 1st, 2009",Running Press Kids,9780762434947,263
HC2853,Blood Crave,Jennifer Knight,"Aug. 14th, 2012",Running Press Kids,9780762441181,496
HC1624,Seventeen Ultimate Guide to Style,Ann Shoket,"Jul. 5th, 2011",Running Press Book s,9780762441938,187
HC0621,Fangirl,Ken Baker,"Oct. 2nd, 2012",Running Press Kids,9780762443444,272
HC2867,The Downside of Being Charlie,Jenny Torres Sanchez,"May. 22nd, 2012",Running Press Kids,9780762444014,268
HC1579,Cornered,Rhoda Belleza,"Jul. 3rd, 2012",Running Press Kids,9780762444281,383
HC2100,Willful Impropriety,Ekaterina Sedia,"Sep. 4th, 2012",Running Press Kids,9780762444304,440
HC0334,Seventeen Ultimate Guide to Beauty,Ann Shoket,"Jul. 10th, 2012",Running Press Book s,9780762445240,192
HC1903,Tap Out,Eric Devine,"Sep. 11th, 2012",Running Press Kids,9780762445691,320
HC1399,So You Wanna Be a Superstar?,Ted Michael,"Sep. 11th, 2012",Running Press Kids,9780762446100,128
HC2953,"When I Was Your Age, Volume One(When I Was Your Age)",Christina Angarola,"Feb. 1st, 2001",Candlewick Press (MA),9780763610340,160
HC1592,Revolution News(History News (Candlewick)),Christopher Maynard,"Sep. 1st, 2001",Candlewick Press (MA),9780763612955,32
HC3055,"When I Was Your Age, Volume Two(When I Was Your Age)",Amy Ehrlich,"Feb. 18th, 2002",Candlewick Press (MA),9780763617349,192
HC2352,Witch Child,Celia Rees,Unknown,Candlewick Press (MA),9780763618292,272
HC3012,Stoner & Spaz,Ron Koertge,"Jan. 5th, 2004",Candlewick Press (MA),9780763621506,176
HC0250,Feed,M. T. Anderson,"Mar. 1st, 2004",Candlewick Press (MA),9780763622596,299
HC1941,What Do Fish Have to Do with Anything?,Avi,"Apr. 1st, 2004",Candlewick Press (MA),9780763623197,196
HC0476,It's Perfectly Normal(Family Library (Paperback)),Robie H. Harris,Unknown,Candlewick Press (MA),9780763624330,89
HC2978,A Stone in My Hand,Cathryn Clinton,"Sep. 30th, 2004",Candlewick Press (MA),9780763625610,192
HC2251,Shakespeare Bats Cleanup,Ron Koertge,"Feb. 14th, 2006",Candlewick Press (MA),9780763629397,116
HC1150,Cooking Up a Storm,Sam Stern,"Jun. 30th, 2006",Candlewick Press (MA),9780763629885,128
HC0966,Beowulf,Gareth Hinds,"Mar. 13th, 2007",Candlewick Press (MA),9780763630232,128
HC2610,Dateline,Paul Fleischman,"Aug. 1st, 2006",Candlewick Press (MA),9780763630843,80
HC2516,The Naming(Books of Pellinor (Paperback)),Alison Croggon,"Mar. 14th, 2006",Candlewick Press (MA),9780763631628,492
HC2565,Burger Wuss,M. T. Anderson,"Jan. 22nd, 2008",Candlewick Press (MA),9780763631789,188
HC2623,Zap,Paul Fleischman,"Aug. 8th, 2006",Candlewick Press (MA),9780763632342,83
HC1498,Keeper,Mal Peet,"Feb. 13th, 2007",Candlewick Press (MA),9780763632861,225
HC0904,First Crossing,Donald R. Gallo,"Mar. 13th, 2007",Candlewick Press (MA),9780763632915,224
HC1140,"September 11, 2001",Wilborn Hampton,"Aug. 31st, 2007",Candlewick Press (MA),9780763636357,145
HC0657,"The Astonishing Life of Octavian Nothing, Traitor to the Nation(Astonishing Life of Octavian Nothing, Traitor to the Nation)",M. T. Anderson,"Jan. 22nd, 2008",Candlewick Press (MA),9780763636791,353
HC2719,Tamar,Mal Peet,"Sep. 9th, 2008",Candlewick Press (MA),9780763640637,424
HC2783,The Roman News,Philip de Souza,"Mar. 1st, 2009",Candlewick Press (MA),9780763641993,32
HC1145,Witch Child,Celia Rees,"May. 12th, 2009",Candlewick Press (MA),9780763642280,261
HC0197,The Odyssey,Gareth Hinds,"Oct. 12th, 2010",Candlewick Press (MA),9780763642686,256
HC2563,Good Masters! Sweet Ladies!,Laura Amy Schlitz,"Dec. 23rd, 2008",Candlewick Press (MA),9780763643324,85
