2236,Through the Eyes of the Enemy: The Autobiography of Stanislav Lunev,Stanislav Lunev,Ira Winkler,Staanislov Lunev,"Regnery Publishing, Incorporated, An Eagle Publishing Company",9780895263902,07/01/1998,177,6.39(w) x 9.31(h) x 0.77(d),2001,1,5.0,,,,
2237,Frederic Hill: An Autobiography of Fifty Years in Times of Reform - Scholar's Choice Edition,Constance Hill Frederic Hill,,,Scholar's Choice,9781297290589,02/19/2015,382,7.44(w) x 9.69(h) x 0.79(d),2737,,,$33.75,,,
2238,The Autobiography of My Body,David Guy,,,Penguin Group (USA) Incorporated,9780452274532,07/01/1995,336,5.08(w) x 7.80(h) x 0.39(d),860,,,,,,
2239,Sonia Kovalevsky: Biography and Autobiography,Sofya Kovalevskaya,,,HardPress Publishing,9781290995528,01/28/2013,346,6.00(w) x 9.00(h) x 0.72(d),2390,,,,,,
2240,Our Irish Theatre: A Chapter of Autobiography (Classic Reprint),Lady Gregory,,,FB &amp;c Ltd,9781330272428,06/05/2015,334,6.00(w) x 9.00(h) x 0.70(d),2818,,,$20.96,,$0.00,
2241,The farmer boy who became a bishop; the autobiography of the Right Reverend Anson Rogers Graves,Anson Rogers Graves,,,"Akron, O. : The New Werner company",2940018999027,,,,1527,,,,,$0.00,
2242,Unended Quest: An Intellectual Autobiography,Karl R. Popper,,,Routledge,9780203994252,05/09/2002,328,,258,,,$15.94,,$17.95,
2243,"Music Is My Life: Louis Armstrong, Autobiography, and American Jazz",Daniel Stein,,,University of Michigan Press,9780472051809,05/03/2012,360,5.90(w) x 8.90(h) x 1.20(d),2972,,,$46.00,$80.00,$24.99,
2244,Science as Autobiography: The Troubled Life of Niels Jerne,Thomas S�derqvist,David Mel Paul,Niels Kaj Jerne,Yale University Press,9780300094411,03/10/2003,400,6.26(w) x 9.74(h) x 1.06(d),90,,,,,,
2245,Home Ground: Southern Autobiography,J. Bill Berry,,,University of Missouri Press,9780826208132,12/01/1992,216,6.24(w) x 9.31(h) x 0.91(d),2632,,,,,,
2246,How My Death Revealed the Secret to Life: An Autobiography,Edward Jones,,,"Ophadophalus Publishing Company, LLC",9780984426928,09/15/2014,134,5.00(w) x 8.00(h) x 0.31(d),62,,,,,,
2247,Sending My Heart Back Across the Years: Tradition and Innovation in Native American Autobiography,Hertha Dawn Wong,,,"Oxford University Press, USA",9780195069129,03/28/1992,256,5.69(w) x 8.50(h) x 0.73(d),1178,,,,$120.00,$110.00,
2248,Climbing the Bookshelves: The Autobiography of Shirley Williams,Shirley Williams,,,"Little, Brown Book Group",9780748116126,12/03/2009,,,740,,,$14.33,,$10.99,
2249,Field of Hope: An Inspiring Autobiography of a Lifetime of Overcoming Odds,Brett Butler,Jerry B. Jenkins,,"Nelson, Thomas, Inc.",9780785271444,07/28/1997,256,6.25(w) x 9.30(h) x 0.96(d),3272,,,,,,
2250,The member : an autobiography,John Galt,,,London : James Fraser,2940020611207,,,,598,,,,,,
2251,Die Erfindung Des Menschen / the Invention of the Individual : Die Autobiographik Des Fruhneuzeitlichen Humanismus Von Petrarca Bis Lipsius / Autobiography in Early Modern Humanism from Petrarch to Lipsius,Karl A. E. Enenkel,,,"De Gruyter, Walter, Inc.",9783110193527,06/30/2008,939,,2374,,,,,,
2252,Black Autobiography,Richard. Lebeaux,,,University of Massachusetts Press,9780870231612,12/30/1974,320,,138,,,,,,
2253,The Log-Cabin Lady: An Anonymous Autobiography,Anonymous,,,CreateSpace Publishing,9781502429827,09/19/2014,26,6.00(w) x 9.00(h) x 0.05(d),1103,,,,,,
2254,The Real McRae: The Autobiography of the People's Champion,Colin Mcrae,,,Random House UK,9780091880903,10/01/2001,304,7.90(w) x 8.30(h) x 0.71(d),3256,,,,,,
2255,Epstein: An Autobiography,Jacob Epstein,,,"Ayer Company Publishers, Incorporated",9780405067075,06/28/1975,294,,1860,,,,,,
2256,A Toast to My Mother: An Autobiography,Alec Meleger,,,Ninalu Press,9780615523149,10/24/2011,294,5.25(w) x 8.00(h) x 0.62(d),2581,,,,,,
2257,"Slot Machine, a Broken Test Tube: An Autobiography",Salvador Edward Edward Luria,,,Basic Books,9780465078318,03/01/1985,,,3631,,,,,,
2258,What I Have Lived,: An Autobiography,,,Baker Publishing Group,9780800708054,11/01/1976,160,,2820,,,,,,
2259,"John G. Paton, missionary to the New Hebrides: an autobiography - Scholar's Choice Edition",John Gibson Paton,James Paton,,Scholar's Choice,9781297027659,02/15/2015,126,7.44(w) x 9.69(h) x 0.27(d),518,,,,,,
2260,Dig,Grand,an Autobiography (Classic Reprint),,FB &amp;c Ltd,9781330122884,07/23/2015,396,6.00(w) x 9.00(h) x 0.81(d),2772,,,,,,
2261,"Charles Francis Adams, 1835-1915: An Autobiography",Henry Cabot Lodge Charles Francis Adams,,,Houghton Mifflin Harcourt,2940017936559,,,,303,,,,,$0.00,
2262,Theodore Roosevelt; an Autobiography,Roosevelt,Theodore,,Quality Classics,2940011848933,11/30/2010,,,2470,,,,,,
2263,Opening Up: My Autobiography,Mike Atherton,,,"Ulverscroft Large Print Books, Ltd.",9781840328059,07/01/2003,,,1674,,,,,,
2264,Wanderings of a Vagabond: An Autobiography (Classic Reprint),John Morris,,,FB &amp;c Ltd,9781330134511,07/02/2015,500,6.00(w) x 9.00(h) x 1.01(d),694,,,,,,
2265,Caribbean Autobiography: Cultural Identity and Self-Representation,Sandra Pouchet Paquet,,,University of Chicago Press,2900299176944,01/28/2002,,,3246,,,$22.45,,$10.49,
2266,Dawn Is Joyful: An Autobiography,Marlene Dawn Melnychuk,,,Word Alive Press,9781770694668,05/04/2012,114,5.00(w) x 8.00(h) x 0.24(d),2488,,,,,,
2267,Nicanor of Athens: The Autobiography of an Unknown Citizen,O. F. Grazebrook,,,Cambridge University Press,9781107642843,12/19/2013,378,5.00(w) x 7.99(h) x 0.83(d),2409,,,,,,
2268,Terry-Thomas . . . Tells Tales: An Autobiography,Terry Thomas,Terry Daum,,"Robson Books, Limited",9780860516620,10/01/1991,213,6.69(w) x 9.84(h) x (d),319,,,,,,
2269,Postcolonial Theory and Autobiography,David Huddart,,,Taylor &amp; Francis,9780415759014,10/26/2007,208,6.00(w) x 8.90(h) x 0.50(d),3162,,,,,,
2270,An autobiography,Mary Howitt,,,London W. Isbister,2940017900680,,,,643,,,,,$0.00,
2271,"Alton Locke, Tailor And Poet",Charles Kingsley,,,New Century Books,2940012482945,04/26/2011,,,3229,,,$21.45,$32.95,$0.99,
2272,The Autobiography of Gaius Petronius Merva: Soldier of Rome,George Saqqal,,,Third Millennium Publications,9781934805398,07/01/2010,459,,1591,,,,,,
2273,Seven And Nine Years Among The Camanches And Apaches: An Autobiography,Edwin Eastman,Clark Johnson,,Andesite Press,9781296853433,08/13/2015,336,6.14(w) x 9.21(h) x 0.75(d),97,,,$18.99,$26.95,$0.00,
2274,"Autobiography of A. C. Morehouse, an itinerant minister of the New York and New York east conferences of the Methodist Episcopal church",Alonzo Church Morehouse,,,New York : Tibbals Book Co.,2940028642838,,,,3521,,,$11.97,,$0.00,
2275,The Way of the Master (Special & Limited Edition): An Autobiography of a Boy Who Has Become a Living Legend,Kiew Kit Wong,,,Cosmos Internet Sdn Bhd,9789834087968,05/01/2015,924,7.10(w) x 9.90(h) x 1.70(d),2973,,,,,,
2276,The Autobiography and Essays - Scholar's Choice Edition,Benjamin Franklin,,,Scholar's Choice,9781297173585,02/18/2015,248,7.44(w) x 9.69(h) x 0.52(d),560,,,,,,
2277,Richard Aldington: An Autobiography in Letters,Norman T. Gates,,,Penn State University Press,9780271028446,07/11/2008,440,6.00(w) x 9.00(h) x 0.91(d),1137,,,$34.95,,,
2278,"The Autobiography of an American Communist: A Personal View of a Political Life, 1925-1975",Peggy Dennis,,,"Chicago Review Press, Incorporated",9780882080901,01/01/1977,288,,553,,,,,,
2279,White Lightning: The Autobiography,Allan Donald,,,HarperCollins Publishers,9780002188883,01/28/1999,288,5.91(w) x 9.06(h) x (d),3608,,,,,,
2280,Three Blue Crosses: The Autobiography of Dr. Norm Sterrie,Al Zdon,,,Moonlit Eagle Productions,9780971194038,01/30/2012,128,,2963,,,,,,
2281,Memoir of a Thinking Radish: An Autobiography,Peter Brian Medawar,,,"Oxford University Press, USA",9780192820839,03/03/1988,224,5.06(w) x 7.75(h) x 0.45(d),789,,,,,,
2282,Self & Others: Portrait as Autobiography,Aline Smithson,,,The Magenta Foundation,9781926856063,10/01/2015,214,12.00(w) x 11.00(h) x (d),2644,,,,,,
2283,"Anthony Trollope: a classic collection of his novels (American Senator, Autobiography of Anthony Trollope, Ayala's Angel, Barchester Towers, Belton Estate, Bertrams, Can You Forgive Her? and more)",Anthony Trollope,,,Milsap Publishers,2940012207586,03/04/2011,,,3227,3,3.3,,,,
2284,"Contemporary Authors Autobiography Series, Volume 6",Adele Sarkissian,,,Gale Group,9780810345058,11/15/1987,464,8.70(w) x 11.30(h) x 1.30(d),392,,,,,,
2285,The Autobiography Of Cockney Tom,Thomas Bastard,,,Dodo Press,9781409955498,12/19/2008,88,6.00(w) x 9.00(h) x 0.21(d),2059,,,$12.99,,$2.99,
2286,Life of Thurlow Weed including his autobiography and a memoir ..,Thurlow Weed,,,"[Boston, New York, Houghton, Mifflin and company; etc., etc.",2940021209359,,,,870,,,,,,
2287,"Autobiography, a Collection of the Most Instructive and Amusing Lives Ever Published Volume 4",Hardpress,,,HardPress Publishing,9781314130201,01/28/2013,374,6.00(w) x 9.00(h) x 0.77(d),1234,,,,,,
2288,Selected Twentieth Century Anglo-Irish Autobiographies: Theory and Patterns of Self-Representation,Johannes Wally,,,"Lang, Peter Publishing, Incorporated",9783631516058,03/18/2004,196,,1786,,,,,,
2289,Twenty Years on the Lecture Platform: An Autobiography (Classic Reprint),James Hedley,,,FB &amp;c Ltd,9781331591863,07/17/2015,248,6.00(w) x 9.00(h) x 0.52(d),1565,,,,,,
2290,Finding a Soul: A Spiritual Autobiography (Classic Reprint),E. E. Everest,,,FB &amp;c Ltd,9781330741030,07/05/2015,146,6.00(w) x 9.00(h) x 0.31(d),3339,,,$13.97,,,
2291,Autobiography of Madame Guyon Volume 2,Guyon Jeanne Marie Bouvier D. 1648-1717,,,HardPress Publishing,9781314130829,01/28/2013,362,6.00(w) x 9.00(h) x 0.75(d),2225,,,,,,
2292,The Autobiography Box: A Step-,-Step Kit for Examining the Life Worth Living,,,Chronicle Books LLC,9780811826730,07/01/2000,160,5.50(w) x 7.12(h) x 1.37(d),1133,,,,,,
2293,"Thirty Years a Slave: From Bondage to Freedom, The Institution of Slavery as Seen on the Plantation and in the Home of the Planter, Autobiography of Louis Hughes",Louis Hughes,,,CreateSpace Publishing,9781500457853,07/09/2014,68,6.00(w) x 9.00(h) x 0.14(d),1124,2,4.5,$5.99,,$3.69,
2294,The Black Sheep : The Autobiography of a Paraplegic,Ray Burt,,,Sid Harta Publishers,9781742983363,08/01/2013,,,2962,,,,,,
2295,The autobiography of an individualist,James Octavius Fagan,,,Boston and New York : Houghton Mifflin company,2940017651162,,,,209,,,$28.75,$34.99,$0.00,
2296,Picasso: Art as Autobiography,Mary Mathewsss Gedo,Gedo,Mary M. Gedo,University of Chicago Press,9780226284835,11/01/1982,288,8.26(w) x 9.28(h) x 0.88(d),1595,1,5.0,,,,
2297,Nobody's Son: Autobiography,Mirko Marzec,,,AuthorHouse,9781434331014,11/28/2007,304,6.00(w) x 9.00(h) x 0.68(d),3205,,,,,,
2298,"Oneida Community: An Autobiography, 1851-1876",Constance Noyes Robertson,,,Syracuse University Press,9780815600695,01/01/1970,364,,1205,,,,,,
2299,"Pioneering the West, 1846 to 1878 : Major Howard Egan's diary : also thrilling experiences of pre-frontier life among Indians, their traits, civil and savage, and part of autobiography, inter-related to his father's",Howard Egan,,,"Richmond, Utah : H.R. Egan Estate",2940023197487,,,,1571,,,,,$0.00,
2300,"My Life, An Attempt at Autobiography",Leon Trotsky,,,New York; Charles Schribner s Sons,2940026844593,,,,3437,,,,,,
2301,The Rise of the Chinese Communist Party; the Autobiography of Chang Kuo-Tao,Kuo-tao Chang,,,University Press of Kansas,9780700600724,01/01/1971,,,2349,,,,,,
2302,Autobiography of Benjamin Franklin: With Introduction and Notes,Benjamin Franklin,,,The Macmillan co.,2940026646524,,,,2184,,,,,,
2303,Up from Slavery: An Autobiography - Scholar's Choice Edition,Booker T. Washington,,,Scholar's Choice,9781295966271,02/08/2015,348,7.44(w) x 9.69(h) x 0.72(d),1224,,,$32.75,,,
2304,CliffsNotes on Malcolm X's The Autobiography of Malcolm X,Ray Shepard,Ray (Ed.) Shepard,,Houghton Mifflin Harcourt,9780822008026,12/18/1973,72,5.50(w) x 8.50(h) x 0.18(d),1135,,,,,,
2305,The Beverly Hill Suppe Club (Where the Stars Came to Hang Out) An Autobiography of My Teenage Years in Beverly Hills,Robert Allen Jenkins,,,Robert Allen Jenkins,2940152049299,07/20/2015,,,165,,,,,,
2306,"Essays on natural history, chiefly ornithology. With an autobiography of the author. 2nd ser ...",Charles Waterton,,,,2940024048740,,,,3652,,,,,,
2307,Two Lives Had I - One Was a Drag!: An Autobiography,Tom Devlin,,,"Vantage Press, Inc.",9780533117055,06/01/1996,,,602,,,,,,
2308,Paekpom Ilchi: The Autobiography of Kim Ku,Jongsoo Lee,,,University Press of America,9780761816850,10/28/2000,464,6.14(w) x 9.24(h) x 1.17(d),2207,,,$70.00,$85.51,,
2309,Autobiography of Seventy Years,George Frisbie Hoar,,,C. Scribner's Sons,2940026700813,,,,2391,,,,,$0.00,
2310,Billy Whiskers : The Autobiography of a Goat (Illustrated),Frances Trego Montgomery,,,Lulu.com,9781300643128,03/04/2013,,,2949,1,5.0,,$1.99,$1.99,
2311,"Queen Vashti: The Autobiography of a Guernsey cow : her Owners, Companions, Caretakers, Ancestors and Descendants",A J Philips,,,Andesite Press,9781296806149,08/12/2015,396,6.14(w) x 9.21(h) x 0.88(d),1231,,,,,,
2312,Rudolf Steiner: An Autobiography,Rudolf Steiner,,,"SteinerBooks, Incorporated",9780833435019,01/28/1977,541,,2077,,,,,,
2313,"The last days of a bachelor, an autobiography",James McGrigor Allan,,,"T. C. Newby, 1862",2940027038014,,,,1097,,,,,,
2314,"Autobiography and Letters of Orville Dewey, D. D (Classic Reprint)",Orville Dewey,,,FB &amp;c Ltd,9781330331330,06/16/2015,374,6.00(w) x 9.00(h) x 0.77(d),2679,,,$13.57,,,
2315,"Autobiography of an English Detective, Vol. 1 of 2 (Classic Reprint)",Waters Waters,,,FB &amp;c Ltd,9781330188729,06/25/2015,326,6.00(w) x 9.00(h) x 0.68(d),3378,,,,,,
2316,Records of a Journey: From Sunrise to Evening Glow; an Autobiography,Henry Dox Kimball,,,Eaton and Mains,2940026154517,,,,2041,,,,,,
2317,The Autobiography of Benjamin Franklin: Now First Printed in England from ...,William MacDonald Benjamin Franklin,,,E. P. Dutton,2940017623817,,,,2642,,,,,,
2318,"The Life and Letters of Thomas Jefferson: Being His Autobiography and Select Correspondence, from Original Manuscripts",Thomas Jefferson,,,"New York : Edwards, Pratt &amp; Foster",2940021467605,,,,3428,,,,,,
2319,"Me, Myself & I: - A True Autobiography",Herman Yenwo,,,Lulu.com,9781300155140,11/28/2014,274,6.00(w) x 9.00(h) x 0.62(d),2930,,,,,,
2320,An Outdoor Life: The Autobiography of Charlie Elliott,Charles Newton Elliott,,,Bookmark,9780962853098,01/28/1995,288,,2627,,,,,,
2321,"The Saga of a Quiet Birdman: The Autobiography of Paul B. Jackson, Colonel USAF (Ret.)",David G. Mayor,,,Luthers,9781877633201,09/01/1994,320,,353,,,,,,
2322,"Sprott, an autobiography, ed. [really written]",F.S.A.B.,,,,2940025200444,,,,2836,,,,,,
2323,All the Days of My Life: an Autobiography: The Red Leaves of a Human Heart,Amelia Edith Huddleston Barr,,,D. Appleton and company,2940023708232,,,,1101,,,,,$0.00,
2324,"Passion of Youth: An Autobiography, 1897-1922",Wilhelm Reich,,,Da Capo Press,9781569249291,06/28/1994,178,6.00(w) x 9.00(h) x (d),3500,,,,,,
2325,Awakenings: A Translation of Gabriel Marcel's Autobiography,Gabriel Marcel,,,Marquette University Press,9780874626537,01/01/2003,262,5.51(w) x 8.66(h) x (d),365,,,,,,
2326,Notes from a Wayfarer: The Autobiography of Helmut Thielicke,Helmut Thielicke,,,Paragon House Publishers,9781557787088,04/21/1998,416,6.27(w) x 9.21(h) x 1.55(d),2805,,,,,,
2327,In the Scales of Fate: An Autobiography,Jerzy Peterkiewicz,,,"Boyars, Marion Publishers, Incorporated",9780714529608,08/01/1993,208,5.57(w) x 8.84(h) x 0.93(d),1580,,,,,,
2328,Autobiography and Memoirs,Ina Erskine McNeill Campbell Argyll George Douglas Campbell Argyll,,,E. P. Dutton,2940017595565,,,,3093,,,,,,
2329,Lives of Labor - Lives of Love: Fragments of Friendly Autobiographies,Sheldon Glueck,,,"Exposition-Phoenix Press, Incorporated",9780682486323,01/01/1977,222,,3182,,,,,,
2330,Landscapes with Figures: The Final Part of His Autobiography,L. T. C. Rolt,,,"History Press Limited, The",9780750905930,03/28/1994,256,,3471,,,,,,
2331,The frontier schoolmaster: the autobiography of a teacher ... together with an essay on the management of our public schools,Cyrus Thomas,,,Montreal : Printed by J. Lovell,2940019055135,,,,3308,,,,,,
2332,"Autobiography of Lieut. Henry Ossian Flipper, First Graduate of Color from the U.S. Military Academy",Henry Ossian Flipper,,,VolumesOfValue,2940016512914,07/03/2013,,,1083,,,,,,
2333,When a Blind Man Perceives...: The Autobiography of Donald D.Vess,Donald D. Vess,,,Xlibris Corporation,9781465380319,11/03/2011,,,3301,,,$19.99,,$3.99,
2334,The Autobiography of a Man-O'-War's Bell: A Tale of the Sea (Classic Reprint),C. R. Low,,,FB &amp;c Ltd,9781330673911,07/04/2015,398,6.00(w) x 9.00(h) x 0.82(d),618,,,,,,
2335,The Value of Solitude: The Ethics and Spirituality of Aloneness in Autobiography,John D. Barbour,,,University of Virginia Press,9780813922881,10/28/2004,240,6.40(w) x 9.16(h) x 0.97(d),2387,,,,,,
2336,The Autobiography of Benjamin Franklin. (Complete): Prepared for Use in ...,Benjamin Franklin,,,E. Maynard &amp; Co.,2940026646555,,,,1274,,,,,,
2337,Lone lassie : an autobiography,J. Jemmett Browne,,,"London : S. Low, Marston, Searle &amp; Rivington",2940021420709,,,,799,,,,,$0.00,
2338,Bitch!: The Autobiography of Lady Lawford,Lady May Lawford,,,Branden Books,9780828321174,01/01/1986,174,6.00(w) x 8.90(h) x 0.60(d),424,,,,,,
2339,"The Autobiography of William Jerdan: With His Literary, Political and Social Reminiscences and ...",William Jerdan,,,"A. Hall, Virtue &amp; Co.",2940026728916,,,,892,,,,,$0.00,
2340,Fire in the Rain...Singer in the Storm: An Autobiography,Holly Near,Derk Richardson,,HarperCollins Publishers,9780688109646,10/28/1990,288,,3597,,,,,,
2341,Poetics of Women's Autobiography: Marginality and the Fictions of Self-Representation,Sidonie Smith,,,Indiana University Press,9780253345059,11/28/1987,224,,405,,,,,,
2342,Autobiography of Sir Walter Besant,Walter Besant,,,"New York, Dodd, Mead",2940017763643,,,,423,,,$29.95,,$0.00,
2343,Achsa: An Autobiography,Achsa Barnwell Peacock Donnels,,,Golden Eagle Press,9781891940019,09/28/1998,103,,1941,,,,,,
2344,Your Mirror to My Times: The Selected Autobiographies and Impressions of Ford Madox Ford,Ford Madox Ford,,,Holt McDougal,9780030859717,01/01/1971,392,,2526,,,,,,
2345,From GED to PhD: The Autobiography of Dr. Bon Blossman,Dr. Bon Blossman,,,Dr. Bon Blossman,9780985036331,04/28/2012,,,1785,9,5.0,$9.95,,$4.99,
2346,"The Autobiography of Goethe: Truth and Poetry, from My Own Life",Johann Wolfgang von Goethe,,,G. Bell and sons,2940026672752,,,,2345,,,,,,
2347,"Autobiography, Letters and Literary Remains of Mrs Piozzi (Thrale) 2 Volume Set: With Notes and an Introductory Account of her Life and Writings",Hester Lynch Piozzi,,,Cambridge University Press,9781108059718,05/24/2013,888,5.50(w) x 8.60(h) x 2.10(d),1536,,,,,,
2348,Autobiographies: Poems,Alfred Dewitt Corn,,,Penguin Publishing Group,9780140586909,04/01/1993,128,7.00(w) x 5.00(h) x 1.00(d),1072,,,,,,
2349,"An autobiography; the story of the Lord's dealings with Mrs. Amanda Smith, the colored evangelist; c - Scholar's Choice Edition",Amanda Smith,,,Scholar's Choice,9781298405821,02/20/2015,560,7.44(w) x 9.69(h) x 1.14(d),1813,,,,,,
2350,Lucy Fitzadam: an autobiography,Edward Whitaker,,,"London : Smith, Elder",2940021341202,,,,1141,,,,,$0.00,
2351,"Autobiography, a Collection of the Most Instructive and Amusing Lives Ever Published",,,,Printed for Hunt and Clarke,2940029006196,,,,3348,,,,,$0.00,
2352,"Haunch, paunch and jowl; an anonymous autobiography",Samuel Ornitz,,,"New York, Boni and Liveright",2940019935215,,,,2847,,,$12.95,$26.95,$0.00,
2353,"Kallistratus, an Autobiography (Classic Reprint)",Arthur Herman Gilkes,,,FB &amp;c Ltd,9781330219041,06/26/2015,258,6.00(w) x 9.00(h) x 0.54(d),1240,,,,,,
2354,Josef Hoffmann: Autobiography,Josef Hoffmann,,,Hatje Cantz Verlag GmbH &amp; Co KG,9783775724739,01/31/2010,144,6.50(w) x 9.10(h) x 0.70(d),2287,,,,,,
2355,Autobiography of Elder Jacob Knapp,Jacob Knapp,,,New York : Sheldon,2940017705155,,,,3418,,,,,,
2356,Being Armani: An Autobiography,Renata Molho,,,Baldini Castoldi Dalai Editore Inc,9788860732965,04/01/2008,216,5.90(w) x 8.40(h) x 1.10(d),3026,,,,,,
2357,Hollywood Red: The Autobiography of Lester Cole,Lester Cole,,,Ramparts Press,9780878670857,10/01/1981,450,,2641,1,5.0,,,,
2358,Union Soldier: The Autobiography of Sampson Adeyanju Adesugba,Sampson Adesugba,,,Lulu.com,9781257304882,11/17/2011,,,531,,,,,,
2359,With All My Might: An Autobiography,Erskine Caldwell,,,"Peachtree Publishers, Ltd.",9780934601214,08/01/1901,344,6.50(w) x 9.50(h) x (d),2030,,,,,,
2360,"Hope for the Hopeless: an Autobiography of John Vine Hall, Author of The Sinner's Friend",John Vine Hall,,,HardPress Publishing,9781290067522,01/10/2012,278,6.00(w) x 9.00(h) x 0.58(d),3167,,,$22.95,,$0.00,
2361,"Looked for God, Had to Improvise: A Religious Autobiography",Douglass McFerran,,,CreateSpace Publishing,9781503249486,11/15/2014,132,6.00(w) x 9.00(h) x 0.28(d),1620,,,,,,
2362,Hermaphrodeity: The Autobiography of a Poet,Alan Friedman,,,HarperCollins Publishers,9780380001927,09/28/1985,,,735,,,,,,
2363,"Autobiography of George Dewey, Admiral of the Navy",George Dewey,,,New York : Charles Scribner''s Sons,2940019489725,,,,3,1,4.0,$22.48,$27.57,$0.00,
2364,The Adventure of Living: A Subjective Autobiography,John St. Loe Strachey,,,Hodger &amp; Stoughton,2940023753539,,,,3447,,,,,,
2365,The Autobiography of Junior Hodge: His Life in Washington D. C.,Charles R.,Jr.Charles R. Hodge,,"BookSurge, LLC",9781419610196,07/29/2005,132,5.25(w) x 8.00(h) x 0.28(d),2244,,,,,,
2366,"Oneida Community: An Autobiography, 1851-1876",Constance Noyes Robertson,,,Syracuse University Press,9780815601661,08/01/1990,364,5.93(w) x 8.96(h) x 1.01(d),439,,,,,,
2367,Violet Keith: An Autobiography,Ross Mrs D. 1892,,,HardPress Publishing,9781314559538,06/23/2013,486,6.00(w) x 9.00(h) x 0.98(d),3391,,,,,,
2368,Queen of Burlesque: The Autobiography of Yvette Paris,Michel Fleury,Anne Dugast,Isabelle Parizet,Commission des travaux historiques,9782908872002,12/04/1990,188,,2230,,,,,,
2369,Autobiography and Life Stories of Elwood Walker Chambers,Elwood Chambers,,,CreateSpace Publishing,9781475048100,10/01/2012,428,6.00(w) x 9.00(h) x 0.87(d),743,,,,,,
2370,Totally Unofficial: The Autobiography of Raphael Lemkin,Raphael Lemkin,,,Yale University Press,9780300188066,06/24/2013,,,2717,,,,$22.98,$19.99,
2371,Bishop Chase's reminiscences : an autobiography,Philander Chase,,,Boston : J. B. Dow,2940017058107,,,,1127,,,,,,
2372,From the Diplomatic Bag: An Autobiography,William McDowell,,,Memoirs Books,9780956510273,03/28/2011,250,6.14(w) x 9.21(h) x 0.53(d),1026,,,,,,
2373,God's Fast Bowler (eBook): An intriguing autobiography that covers four decades of South African cricket and speaks deeply on issues of life,Peter Pollock,,,Christian Art Distributors Pty Ltd,9781770369276,08/13/2001,244,,3530,,,,,,
2374,Time Enough: Essays in Autobiography,Frank Luther Mott,,,The University Of North Carolina Press,2940026053117,,,,790,,,$0.00,,$0.00,
2375,I'm an Endangered Species: The Autobiography of a Free Enterpriser,David Harold Byrd,,,Gulf Publishing Company,9780884152583,11/28/1978,122,,3190,,,,,,
2376,An Autobiography Volume 1,Spencer Herbert 1820-1903,,,HardPress Publishing,9781314499100,06/23/2013,606,6.00(w) x 9.00(h) x 1.22(d),146,,,,,,
2377,Jawaharlal Nehru: An Autobiography,Jawaharlal Nehru,,,"Oxford University Press, USA",9780195612202,02/01/1981,684,5.81(w) x 8.75(h) x 1.65(d),3499,,,,,,
2378,Glimpses from Life's Other Side: An Autobiography,Richard Lee,,,AuthorHouse,9781468564495,08/28/2012,476,6.00(w) x 9.00(h) x 1.19(d),2815,,,$24.50,$29.95,$4.49,
2379,Service of Ladies: An autobiography,Ulrich von Liechtenstein,,,"Boydell &amp; Brewer, Limited",9781843830955,10/14/2004,189,0.44(w) x 8.50(h) x 5.50(d),1894,,,$26.60,,,
2380,Autobiography of Charles Force Deems ..,Charles Force Deems,,,"New York, Chicago [etc.] : Fleming H. Revell company",2940017704578,,,,1538,,,,$27.95,$0.00,
2381,The Autobiography of Calvin Smith of Smithville,Calvin Smith,,,"S. H. Robison, jr.",2940026647064,,,,440,,,,$20.90,$0.00,
2382,The story of a varied life; an autobiography,W. S. Rainsford,,,"Garden City, N.Y., Doubleday, Page &amp; Company",2940022418439,,,,2145,,,$16.57,,$0.00,
2383,A Monument to the Memory of George Eliot; Edith J. Simcox's Autobiography of a Shirtmaker,Constance M. Fulmer,E. J. Simcox,,Taylor &amp; Francis,9780815327820,12/28/1997,312,5.80(w) x 8.60(h) x 0.90(d),1162,,,,,,
2384,Autobiography of an Indian Indentured Labourer,Munshi Rahman Khan,,,Shipra Publications,9788175412439,01/28/2005,271,,1486,,,,,,
2385,"The Autobiography of a Fugitive Negro: His Anti-Slavery Labours in the United States, Canada, and England",Samuel R. Ward,,,Periodicals Service Company,9780811529556,,,,173,,,,,,
2386,"The Picture - A Nosegay For Amateurs, Painters, Picture-Dealers, Picture-Cleaners, Liners, Repairers, And All The Craft - Being The Autobiography Of A Holy Family, By Raphael, Faithfully Written From Actual Dictation Of The Picture Itself",Chambers Hall,,,Read Books Design,9781446086292,09/15/2011,120,5.50(w) x 8.50(h) x 0.28(d),2177,,,,,,
2387,Women's Autobiography: Essays in Criticism,Estelle C. Jelinek,,,Indiana University Press,9780253202413,06/01/1980,288,,1829,,,,,,
2388,The Craftsman Series: The Autobiography of James Nasmyth,James Nasmyth,,,Cambridge University Press,9781107610910,01/17/2013,144,5.24(w) x 7.99(h) x 0.35(d),1867,,,,,,
2389,"Autobiography of the late Donald Fraser, D.D. [microform] : and a selection from his sermons",Donald Fraser,,,London : James Nisbet &amp; Co.,2940027418854,,,,903,,,,,,
2390,Children of the Dead End; The Autobiography of a Navvy,Macgill Patrick 1890-,,,HardPress Publishing,9781313181815,01/28/2013,326,6.00(w) x 9.00(h) x 0.68(d),3286,,,,,,
2391,"The autobiography of Thomas Shepard, the celebrated minister of Cambridge, N. E. With additional not - Scholar's Choice Edition",Shepard Thomas,,,Scholar's Choice,9781297309564,02/19/2015,134,7.44(w) x 9.69(h) x 0.29(d),2595,,,$20.75,,,
